Item_Label,URI,Project,Project_URI,Context,Context_2,Context_3,Context_URI,Latitude,Longitude,Early,Late,Item_Category,icon,Thumbnail,Published_Date,Updated_Date,Creator,Creator_URI,Site_Number,Survey_Date,Survey_Year,Grid_Location_EW,Grid_Location_NS,Height,Subregion,Neolithic,Halaf_Ubaid_Uruk,Chalcolithic,Early_Bronze,Early_Bronze, Middle_Bronze,Middle_Bronze_Late Bronze,Iron_Age,Hellenistic_Roman,Medieval,Name,Description,Site_Name,Collectors_Initials,Map_sheet_no,Local_Landmarks,Setting,Site_Description,Survey_Conditions,Collection_Summary,Collection_Comments,Hellenistic_Late_Roman_note,Medieval_note
KM 233,http://opencontext.org/subjects/18f1f8f9-7a04-47ef-bc01-9cde333586dc,Kahramanmaraş Survey,https://opencontext.org/projects/ca4f4719-f2a5-4119-99fa-b04573c8929a,Asia,Turkey,Kahramanmaraş Survey Area,https://opencontext.org/subjects/740f7f3e-8723-4d63-892c-c75d03771d49,37.3287640322514,36.9893622331851,-333,300,Site,https://opencontext.org/static/oc/icons-v2/noun-trowel-3586734.svg,https://opencontext.org/static/oc/images/icons/pdf-noun-89522.png,2007-01-01T00:00:00Z,2023-10-07T00:24:29Z,Elizabeth Carter,http://opencontext.org/persons/3208923d-69d0-70e9-9cc1-23ad97770aec,233,1995-08-28T00:00:00Z,1995,0,,,Southeastern Valley,false,false,false,false,false,false,false,false,true,false,KM 233,Tütdağ northwest ridge,Tutdağı NW ridge,JS,,,"324 degrees to KM 10, 40 degrees to Kelisbişler School house (Mag. N. Declination 0)",,"Site appears to have been a lithic  flaking station  subsequently used as a tomb.  Possible tomb consists of what appears to be the top of a vertical, rock-cut, rubble-filled shaft surrounded by a low density sherd scatter.  The density of lithic debitage is also quite high in the vicinity,leading to the suggestion of the two components",,,"sherds all small but one dark on light Hellenistic, one LR cooking pot fragment; one possible sig.",
KM 167,http://opencontext.org/subjects/c94155a3-7467-481e-9b0e-858257e4eda2,Kahramanmaraş Survey,https://opencontext.org/projects/ca4f4719-f2a5-4119-99fa-b04573c8929a,Asia,Turkey,Kahramanmaraş Survey Area,https://opencontext.org/subjects/740f7f3e-8723-4d63-892c-c75d03771d49,37.4604389934174,36.8025010607158,,,Site,https://opencontext.org/static/oc/icons-v2/noun-trowel-3586734.svg,https://opencontext.org/static/oc/images/icons/pdf-noun-89522.png,2007-01-01T00:00:00Z,2023-10-07T00:24:21Z,Elizabeth Carter,http://opencontext.org/persons/3208923d-69d0-70e9-9cc1-23ad97770aec,167,1994-08-31T00:00:00Z,1994,58,487,,Nothern Valley,false,false,false,false,false,false,false,false,false,false,KM 167,Unnamed cave site,Unnamed Cave Site,"HT,KC,NU,GM",N37-b1,In rocks above valley approximately 5m above road and 5m in from road to the east,,See drawing; in rocky area near 2(at least) natural looking caves,"Not many sherds; a couple of flints, sketch of burial?? tomb",Sherd count Flint count,,,
KM 235,http://opencontext.org/subjects/a3e6a9ac-d066-49ac-86d3-7f1989de2dcf,Kahramanmaraş Survey,https://opencontext.org/projects/ca4f4719-f2a5-4119-99fa-b04573c8929a,Asia,Turkey,Kahramanmaraş Survey Area,https://opencontext.org/subjects/740f7f3e-8723-4d63-892c-c75d03771d49,37.3120072655625,37.0210107504544,-4200,-3200,Site,https://opencontext.org/static/oc/icons-v2/noun-trowel-3586734.svg,https://opencontext.org/static/oc/images/icons/pdf-noun-89522.png,2007-01-01T00:00:00Z,2023-10-07T00:24:29Z,Elizabeth Carter,http://opencontext.org/persons/3208923d-69d0-70e9-9cc1-23ad97770aec,235,1995-09-03T00:00:00Z,1995,0,,,Southeastern Valley,false,false,true,false,false,false,false,false,false,false,KM 235,"Lithic concentration, possible LLC",Cennetpinar East,JS,,,Motopump is 81 degree E ( Mag. 0 dec.); E/NE of Upper Cennetpinar,,"Site is a diffuse artifact scatter spreading from the summit on ridge line down the n. slope of the ridge, while the assemblage is overwhelmingly lithic tools and debitage.  A single late appearing sherd was also collected.  Artifacts are largely evident on the summit.  Along a narrow bench, and in hollows between boulders and bedrock outcrops on the slope.  Lithics are consistently cream-tan chert, with some blade fragments, cores noted. In some localized areas a fairly high density of chipping debris is present.",,,,
KM 58,http://opencontext.org/subjects/138f3cd0-5c63-4244-af1a-a08d469c6502,Kahramanmaraş Survey,https://opencontext.org/projects/ca4f4719-f2a5-4119-99fa-b04573c8929a,Asia,Turkey,Kahramanmaraş Survey Area,https://opencontext.org/subjects/740f7f3e-8723-4d63-892c-c75d03771d49,37.3927878067635,36.9654954570431,-3200,1918,Site,https://opencontext.org/static/oc/icons-v2/noun-trowel-3586734.svg,,2007-01-01T00:00:00Z,2023-10-07T00:24:07Z,Elizabeth Carter,http://opencontext.org/persons/3208923d-69d0-70e9-9cc1-23ad97770aec,58,,,199,405,10,Central Valley,false,false,false,true,false,false,false,true,false,true,KM 58,Pınarhöyük,Pınarhöyük,,37SCB,"Village covers site, sign marks from main road",Agricultural,"Conical mound with terraces, virtually destroyed.  Near cemetery a vegetable garden has sherds, cemetery said to have produced sherds but none seen now.  Lower town? collected separately in pepper field on north side of site, give separate number (59). Villag ers at this site have tons of stuff, bracelets, coins, and so forth. (2-2003 per EFC)","Terrible, mostly from present-day garbage dumps",Coins Sherd count Ground Stone,Only 2 bags of 5 found,,"glazed, plus cooking pot// earlyish Byzantine (Donald Whitcomb confirms Islamic - 2001)"
KM 64,http://opencontext.org/subjects/50516eaf-3e27-4767-ae13-366ddcbf8d46,Kahramanmaraş Survey,https://opencontext.org/projects/ca4f4719-f2a5-4119-99fa-b04573c8929a,Asia,Turkey,Kahramanmaraş Survey Area,https://opencontext.org/subjects/740f7f3e-8723-4d63-892c-c75d03771d49,37.4432504432275,36.9102988001694,-333,300,Site,https://opencontext.org/static/oc/icons-v2/noun-trowel-3586734.svg,,2007-01-01T00:00:00Z,2023-10-07T00:24:08Z,Elizabeth Carter,http://opencontext.org/persons/3208923d-69d0-70e9-9cc1-23ad97770aec,64,1993-10-13T00:00:00Z,1993,152,463,,Central Valley,false,false,false,false,false,false,false,false,true,false,KM 64,"Çerefoğlu, Kilhöyük","Cerefoğlu, Kilhöyük",All,37SCB,Railroad track to w. near Çerefoğlu,On rocky outcrop,"No visible dimensions scattered sherds and roof tiles fragments indicate house ruins; little scatter down slope, pottery scatter on s. side of natural hill","Good, general",Roof Tiles Spindles,"two fine stone spindles; one serpentine 2.1 c,=d; red river pebble 3.1cm=d",,This site looks really late to me pix sent to Asa
KM 32,http://opencontext.org/subjects/8fdb48f4-08ab-4013-a654-1707ca9c7ce5,Kahramanmaraş Survey,https://opencontext.org/projects/ca4f4719-f2a5-4119-99fa-b04573c8929a,Asia,Turkey,Kahramanmaraş Survey Area,https://opencontext.org/subjects/740f7f3e-8723-4d63-892c-c75d03771d49,37.254998002821,36.786159930598,-3200,-2200,Site,https://opencontext.org/static/oc/icons-v2/noun-trowel-3586734.svg,,2007-01-01T00:00:00Z,2023-10-07T00:24:04Z,Elizabeth Carter,http://opencontext.org/persons/3208923d-69d0-70e9-9cc1-23ad97770aec,32,1993-10-02T00:00:00Z,1993,31,256,,Southwestern Valley,false,false,false,true,false,false,false,false,false,false,KM 32,cemetery site,Unnamed Site,All,37SCB,Opposite Qaleh site on other side of wadi,old lake edge,"lower rock outcrop covered with robbed tombs , photo KM 32=#6, some caves=?churches, like Doluk site near Gaziantep",,Roof Tiles,"Few sherds but a good stand, roof tiles discarded",,
KM 46,http://opencontext.org/subjects/3affd9b2-3ccd-42d2-8775-18c3500bc0d1,Kahramanmaraş Survey,https://opencontext.org/projects/ca4f4719-f2a5-4119-99fa-b04573c8929a,Asia,Turkey,Kahramanmaraş Survey Area,https://opencontext.org/subjects/740f7f3e-8723-4d63-892c-c75d03771d49,37.3076723853297,36.9705309949231,,,Site,https://opencontext.org/static/oc/icons-v2/noun-trowel-3586734.svg,https://artiraq.org/static/opencontext/kahramanmaras-survey/thumbs/images-1993/km-41-50/km-46-to-geology.jpg,2007-01-01T00:00:00Z,2023-10-07T00:24:06Z,Elizabeth Carter,http://opencontext.org/persons/3208923d-69d0-70e9-9cc1-23ad97770aec,46,1993-05-10T00:00:00Z,1993,201,312,,Central Valley,false,false,false,false,false,false,false,false,false,false,KM 46,modern cemetery covers site,Unnamed Site,,37SCB,Adjacent to 45--has modern grave yard on top,"agricultural, valley adjacent to hills","Oval mound mostly natural, but a few scattered flints and sherds were found around the modern tomb excavations--no collection","Good, general",,,,
KM 228,http://opencontext.org/subjects/8d4f2a45-300f-4053-b682-08cb081cc6b3,Kahramanmaraş Survey,https://opencontext.org/projects/ca4f4719-f2a5-4119-99fa-b04573c8929a,Asia,Turkey,Kahramanmaraş Survey Area,https://opencontext.org/subjects/740f7f3e-8723-4d63-892c-c75d03771d49,37.3243787125575,37.0195055043874,,,Site,https://opencontext.org/static/oc/icons-v2/noun-trowel-3586734.svg,https://opencontext.org/static/oc/images/icons/pdf-noun-89522.png,2007-01-01T00:00:00Z,2023-10-07T00:24:28Z,Elizabeth Carter,http://opencontext.org/persons/3208923d-69d0-70e9-9cc1-23ad97770aec,228,1995-08-26T00:00:00Z,1995,0,,,Southeastern Valley,false,false,false,false,false,false,false,false,false,false,KM 228,Domuztepe Necropolis B,Domuztepe Necropolis B,"JS,MB",,,"99 degrees from Citadel mound, KM 97, Motopump 141 degrees (both magnetic)",,"Clearest example consists of a rectangular vertical shaft, 1.2 x 2 m, excavated into bedrock.   It is partially hidden beneath an overhanging rock outcrop.  Shaft is filled with rubble, with only the uppermost 1m exposed.  No indication of depth is available.  Site appears to be 4 rock-cut tombs, no artifacts noted in the immediate vicinity.  Although there are some indications of other tombs buried in brush, KM229 is downslope to east, southeast.  Photos taken of Tombs 1 and 4.",,,,
KM 250,http://opencontext.org/subjects/a7179ea5-601e-4e88-8a82-f93d3efa9705,Kahramanmaraş Survey,https://opencontext.org/projects/ca4f4719-f2a5-4119-99fa-b04573c8929a,Asia,Turkey,Kahramanmaraş Survey Area,https://opencontext.org/subjects/740f7f3e-8723-4d63-892c-c75d03771d49,37.3201040808575,37.0397194343452,-4200,1918,Site,https://opencontext.org/static/oc/icons-v2/noun-trowel-3586734.svg,,2007-01-01T00:00:00Z,2023-10-07T00:24:30Z,Elizabeth Carter,http://opencontext.org/persons/3208923d-69d0-70e9-9cc1-23ad97770aec,250,,,,,,Southeastern Valley,false,false,true,false,false,false,false,false,false,true,KM 250,"Unnamed site cut by big canal, now flattened and much disturbed",Unnamed Site,ÇE,,Domuztepe citdel peaj is 310º NW-- on air photo cut by canal,"Cut by big canal to east of Domuztepe, No visibility",A possible prehistoric site or extension of Domuztepe on cana southeast of Op. II. See clearly on 1948 aerial photos. Villagers say the probable site was flattened for agriculture,"Clear day. Collection was made bot in the canal cut abd immediate easterly vicinity of the canal One possible Chalcolithic sherd, some Islamic sherds, some flints",Bracelets Flint count,one blue glass  bracelet,1 cooking pot ware?,"Islamic white ware, incised piece, exterior and interior may have been glazed, has a wavey incised band handles"
KM 244,http://opencontext.org/subjects/0216fe47-161c-4388-aa33-1e1158ee699f,Kahramanmaraş Survey,https://opencontext.org/projects/ca4f4719-f2a5-4119-99fa-b04573c8929a,Asia,Turkey,Kahramanmaraş Survey Area,https://opencontext.org/subjects/740f7f3e-8723-4d63-892c-c75d03771d49,37.260232075406,36.9924454281493,,,Site,https://opencontext.org/static/oc/icons-v2/noun-trowel-3586734.svg,,2007-01-01T00:00:00Z,2023-10-07T00:24:30Z,Elizabeth Carter,http://opencontext.org/persons/3208923d-69d0-70e9-9cc1-23ad97770aec,244,1997-07-05T00:00:00Z,1997,,,,Southeastern Valley,false,false,false,false,false,false,false,false,false,false,KM 244,Unnamed site with lithic scatter some sherds,Unnamed Site,"EC,MK,LS",,2 km from the north-south road running into Karahuyuk (the road you hit on your way out of Akdemir; this road is the pipeline road with the yellow Botash stick on it).,In fields and lowest southern slopes of the valley.  Immediately east of area where hills narrow on way from Karahuyuk to Incirli.,"Scatter of lithics in fields up against foothills.  Locals report they know it as a site as well, heavily plowed and used for agriculture.  CE has collection to evaluate.  Lithics also collected from fields on other side of pipeline road in the northern half of the valley (very distinct from the seemingly older collection made in the southern fields.)","Fields under cultivation, some were muddy and quantity of stones in fields sharply increases as you walk south toward the base of the hills.  Survey conditions oaky but not great.",Flint count Sherd count,Fifteen very old (poss Paleolithic?) lithics found.  8 Roman and later sherds also picked up in field transects.,,
KM 11,http://opencontext.org/subjects/d4353651-4bba-46cc-858c-033d0e8f00a9,Kahramanmaraş Survey,https://opencontext.org/projects/ca4f4719-f2a5-4119-99fa-b04573c8929a,Asia,Turkey,Kahramanmaraş Survey Area,https://opencontext.org/subjects/740f7f3e-8723-4d63-892c-c75d03771d49,37.3265555562001,36.8838055554081,,,Site,https://opencontext.org/static/oc/icons-v2/noun-trowel-3586734.svg,,2007-01-01T00:00:00Z,2023-10-07T00:24:02Z,Elizabeth Carter,http://opencontext.org/persons/3208923d-69d0-70e9-9cc1-23ad97770aec,11,1993-09-28T00:00:00Z,1993,126,334,4,Central Valley,false,false,false,false,false,false,false,false,false,false,KM 11,unnamed site,Unnamed Site,KC,37SCB,Mazarlik 1 km NE.; 5km east of Adana Rd.  Canal to w.,"Edge of hills-old lake shore which lies to east, surrounded by cotton fields","Low rise, appears mostly natural with only a few scattered sherds, no diagnostics. Is a landmark basically at the edge of hills.",partially covered with brush,,"Few scattered sherds, no diagnostic. Discarded 4 sherds and one piece of debitage. Is a landmark basically at the edge of hills.",,
KM 232,http://opencontext.org/subjects/2b2c301e-eda6-4d79-a4b7-867ce8f0998c,Kahramanmaraş Survey,https://opencontext.org/projects/ca4f4719-f2a5-4119-99fa-b04573c8929a,Asia,Turkey,Kahramanmaraş Survey Area,https://opencontext.org/subjects/740f7f3e-8723-4d63-892c-c75d03771d49,37.3254736581932,36.999420615168,,,Site,https://opencontext.org/static/oc/icons-v2/noun-trowel-3586734.svg,https://opencontext.org/static/oc/images/icons/pdf-noun-89522.png,2007-01-01T00:00:00Z,2023-10-07T00:24:29Z,Elizabeth Carter,http://opencontext.org/persons/3208923d-69d0-70e9-9cc1-23ad97770aec,232,1995-08-28T00:00:00Z,1995,0,,1,Southeastern Valley,false,false,false,false,false,false,false,false,false,false,KM 232,"Unnamed site, sheep pens",Tutdağı Plateau,JS,,,Flat table land immediately east of summit of Tutdağı south of Kelisbişler Village,,"Site consists of a series of dry-stone walls enclosing sherd pens or corrals.  The walls Range in some cases up to 1 m in height and are 1-2 m wide.  The Age of these features is difficult to determine due to absence of artifacts, Lichen growth is extensive, however, and there is no sign of recent use.  These features should be considered documentation for long-term pastoral use of the Tutdağı area; similar features noted on s. side of rocky outcroppings in two other areas",,,,
KM 75,http://opencontext.org/subjects/bfc65e79-7900-4bc6-9541-678148e0efec,Kahramanmaraş Survey,https://opencontext.org/projects/ca4f4719-f2a5-4119-99fa-b04573c8929a,Asia,Turkey,Kahramanmaraş Survey Area,https://opencontext.org/subjects/740f7f3e-8723-4d63-892c-c75d03771d49,37.392835689371,37.0948253905072,,,Site,https://opencontext.org/static/oc/icons-v2/noun-trowel-3586734.svg,https://opencontext.org/static/oc/images/icons/pdf-noun-89522.png,2007-01-01T00:00:00Z,2023-10-07T00:24:09Z,Elizabeth Carter,http://opencontext.org/persons/3208923d-69d0-70e9-9cc1-23ad97770aec,75,1993-10-15T00:00:00Z,1993,314,403,0,Nothern Valley,false,false,false,false,false,false,false,false,false,false,KM 75,house mound Maksutuşağı,Maksutuşağı 1,All,37SCB,"Cement canal, NS road runs by, shown us by villager",In cotton field,"Plowed mound possibly a small house mound, mostly body sherds, all discarded since look like they are from same pot, possibly not a site","Good but in cotton field, little concentration of sherds only=house mound or burial",,,,
KM 237,http://opencontext.org/subjects/434eef73-56d5-4f9f-95fc-a8227e3d0459,Kahramanmaraş Survey,https://opencontext.org/projects/ca4f4719-f2a5-4119-99fa-b04573c8929a,Asia,Turkey,Kahramanmaraş Survey Area,https://opencontext.org/subjects/740f7f3e-8723-4d63-892c-c75d03771d49,37.3195426777053,37.0103562833377,,,Site,https://opencontext.org/static/oc/icons-v2/noun-trowel-3586734.svg,https://opencontext.org/static/oc/images/icons/pdf-noun-89522.png,2007-01-01T00:00:00Z,2023-10-07T00:24:29Z,Elizabeth Carter,http://opencontext.org/persons/3208923d-69d0-70e9-9cc1-23ad97770aec,237,1995-09-06T00:00:00Z,1995,0,,,Southeastern Valley,false,false,false,false,false,false,false,false,false,false,KM 237,Eski Köy,Eski Köy,JS,,,Site is located in narrow valley NW of Cenetpınar Cemetery approximately 3 km. WSW of Domuztepe,,"Site consists of 16 + structures, representing an abandoned hamlet or seasonal settlement spread along narrow terraces above a dry wash.   Structural remains consist of rectangular depressions and associated stone wall foundations; in some cases architectural stone has been rearranged after abandonment, possibly to form sheep pens or temporary shelters.  Other associated features include small circular, pit-like depressions; upslope a rectangular alignment of small boulders and the associated depressions may be remains of earlier tombs.",,,,
KM 236,http://opencontext.org/subjects/0fd96c92-b9ea-4261-a5bd-cdb8c98d0ead,Kahramanmaraş Survey,https://opencontext.org/projects/ca4f4719-f2a5-4119-99fa-b04573c8929a,Asia,Turkey,Kahramanmaraş Survey Area,https://opencontext.org/subjects/740f7f3e-8723-4d63-892c-c75d03771d49,37.3258607253797,37.0204737411931,,,Site,https://opencontext.org/static/oc/icons-v2/noun-trowel-3586734.svg,https://opencontext.org/static/oc/images/icons/pdf-noun-89522.png,2007-01-01T00:00:00Z,2023-10-07T00:24:29Z,Elizabeth Carter,http://opencontext.org/persons/3208923d-69d0-70e9-9cc1-23ad97770aec,236,1996-09-05T00:00:00Z,1996,0,,,Southeastern Valley,false,false,false,false,false,false,false,false,false,false,KM 236,Domuztepe Necropolis C,Domuztepe Necropolis C,JS,,,Motopump 147 degrees; Domuzztepe C.Mound 107 degrees (both Mag. N 0 decl.),,"Site is a discrete cluster of tombs within the larger Domuztepe Necropolis.  Features consist of upper segments of cut stone shafts, and/or depressions filled with rubble, dimensions are provided with map.  Tombs 1 and 2 appear to be cut beneath bedrock overhangs; the interior of 2 is accessible and may be a natural cave (no shaping evident) several other depressions are visible and may represent tombs as well.  Site is 150m nnw of KM 228 and 700m NW of Km 229, the other tomb clusters.",,,,
